t,scenario,vehicle_id,vtype,speed,accel,prox,wave,jerk,slip,density,friction,road_type,crashed
0.0670,intersection,ego,ego,15.4876,-0.2655,94.288,0.0000,-3.9824,0.0011,34.283,1.0,urban,0
0.0670,intersection,f_r_en_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_en_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_en_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_en_normal.1,normal,10.1344,-1.2158,23.879,0.0000,-0.6517,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_es_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_es_conservative.0,conservative,0.0000,-0.0001,0.000,0.0000,-0.0014,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_es_normal.0,normal,0.0000,-0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_es_normal.1,normal,10.5360,-0.6884,31.971,0.0000,-0.3715,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_ew_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_ew_conservative.0,conservative,0.0003,-0.0003,0.000,0.0000,0.0002,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_ew_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.0670,intersection,f_r_ew_normal.1,normal,11.7636,-0.6853,14.491,0.0000,-0.3421,0.0040,31.646,1.0,urban,0
0.0670,intersection,f_r_ne_conservative.0,conservative,13.9666,0.0031,100.000,0.0000,-0.0024,0.0003,10.549,1.0,urban,0
0.0670,intersection,f_r_ne_normal.0,normal,12.7694,0.0214,39.198,0.0000,-0.0030,0.0001,10.549,1.0,urban,0
0.0670,intersection,f_r_ne_normal.1,normal,12.1889,-0.3108,206.942,0.0000,-0.1449,0.0036,7.911,1.0,urban,0
0.0670,intersection,f_r_ns_normal.1,normal,12.2346,0.0035,100.000,0.0000,-0.0032,0.0003,7.911,1.0,urban,0
0.0670,intersection,f_r_nw_conservative.0,conservative,12.5563,0.0014,100.000,0.0000,-0.0013,0.0001,10.549,1.0,urban,0
0.0670,intersection,f_r_nw_normal.0,normal,12.5733,-0.0021,15.047,0.0000,-0.0012,0.0000,10.549,1.0,urban,0
0.0670,intersection,f_r_nw_normal.1,normal,11.0021,0.0606,23.973,0.0000,-0.0115,0.0004,7.911,1.0,urban,0
0.0670,intersection,f_r_se_conservative.0,conservative,12.3301,0.0000,100.000,0.0000,-0.0000,0.0000,10.549,1.0,urban,0
0.0670,intersection,f_r_se_normal.0,normal,12.3531,-0.0030,19.263,0.0000,0.0001,0.0000,10.549,1.0,urban,0
0.0670,intersection,f_r_se_normal.1,normal,12.1142,0.0306,19.207,0.0000,-0.0035,0.0002,7.911,1.0,urban,0
0.0670,intersection,f_r_sn_normal.1,normal,12.3506,0.0003,100.000,0.0000,-0.0003,0.0000,7.911,1.0,urban,0
0.0670,intersection,f_r_sw_conservative.0,conservative,7.9750,0.0009,100.000,0.0000,-0.0013,0.0001,10.549,1.0,urban,0
0.0670,intersection,f_r_sw_normal.0,normal,8.2124,-0.0698,8.805,0.0000,-0.0300,0.0006,10.549,1.0,urban,0
0.0670,intersection,f_r_sw_normal.1,normal,11.8915,-0.2241,105.012,0.0000,-0.0991,0.0025,7.911,1.0,urban,0
0.0670,intersection,f_r_we_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_we_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_we_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_we_normal.1,normal,10.6324,-0.0674,18.342,0.0000,-0.0740,0.0005,34.283,1.0,urban,0
0.0670,intersection,f_r_wn_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_wn_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_wn_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_wn_normal.1,normal,10.4622,-0.5124,35.497,0.0000,-0.2702,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_ws_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_ws_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_ws_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.0670,intersection,f_r_ws_normal.1,normal,9.7344,-0.2210,43.666,0.0000,-0.1044,0.0016,34.283,1.0,urban,0
0.1340,intersection,ego,ego,15.4705,-0.2550,93.903,0.0000,0.1571,0.0011,34.283,1.0,urban,0
0.1340,intersection,f_r_en_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_en_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_en_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_en_normal.1,normal,10.0499,-1.2607,23.206,0.0000,-0.6734,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_es_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_es_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0015,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_es_normal.0,normal,0.0000,-0.0000,0.000,0.0000,-0.0000,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_es_normal.1,normal,10.4882,-0.7142,31.268,0.0000,-0.3870,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_ew_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_ew_conservative.0,conservative,0.0003,-0.0003,0.000,0.0000,0.0002,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_ew_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.1340,intersection,f_r_ew_normal.1,normal,11.7160,-0.7093,14.380,0.0000,-0.3594,0.0042,31.646,1.0,urban,0
0.1340,intersection,f_r_ne_conservative.0,conservative,13.9668,0.0030,100.000,0.0000,-0.0023,0.0003,10.549,1.0,urban,0
0.1340,intersection,f_r_ne_normal.0,normal,12.7708,0.0212,39.278,0.0000,-0.0030,0.0001,10.549,1.0,urban,0
0.1340,intersection,f_r_ne_normal.1,normal,12.1674,-0.3209,206.983,0.0000,-0.1507,0.0037,7.911,1.0,urban,0
0.1340,intersection,f_r_ns_normal.1,normal,12.2348,0.0033,100.000,0.0000,-0.0030,0.0003,7.911,1.0,urban,0
0.1340,intersection,f_r_nw_conservative.0,conservative,12.5564,0.0013,100.000,0.0000,-0.0012,0.0001,10.549,1.0,urban,0
0.1340,intersection,f_r_nw_normal.0,normal,12.5732,-0.0022,15.045,0.0000,-0.0011,0.0000,10.549,1.0,urban,0
0.1340,intersection,f_r_nw_normal.1,normal,11.0061,0.0599,24.056,0.0000,-0.0113,0.0004,7.911,1.0,urban,0
0.1340,intersection,f_r_se_conservative.0,conservative,12.3301,0.0000,100.000,0.0000,-0.0000,0.0000,10.549,1.0,urban,0
0.1340,intersection,f_r_se_normal.0,normal,12.3529,-0.0030,19.261,0.0000,0.0001,0.0000,10.549,1.0,urban,0
0.1340,intersection,f_r_se_normal.1,normal,12.1162,0.0304,19.223,0.0000,-0.0035,0.0002,7.911,1.0,urban,0
0.1340,intersection,f_r_sn_normal.1,normal,12.3507,0.0003,100.000,0.0000,-0.0003,0.0000,7.911,1.0,urban,0
0.1340,intersection,f_r_sw_conservative.0,conservative,7.9751,0.0008,100.000,0.0000,-0.0012,0.0001,10.549,1.0,urban,0
0.1340,intersection,f_r_sw_normal.0,normal,8.2076,-0.0715,8.789,0.0000,-0.0259,0.0006,10.549,1.0,urban,0
0.1340,intersection,f_r_sw_normal.1,normal,11.8760,-0.2309,104.766,0.0000,-0.1029,0.0026,7.911,1.0,urban,0
0.1340,intersection,f_r_we_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_we_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_we_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_we_normal.1,normal,10.6276,-0.0725,18.328,0.0000,-0.0770,0.0005,34.283,1.0,urban,0
0.1340,intersection,f_r_wn_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_wn_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_wn_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_wn_normal.1,normal,10.4266,-0.5312,34.799,0.0000,-0.2818,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_ws_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_ws_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_ws_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.1340,intersection,f_r_ws_normal.1,normal,9.7191,-0.2283,43.015,0.0000,-0.1087,0.0016,34.283,1.0,urban,0
0.2010,intersection,ego,ego,15.4541,-0.2451,93.518,0.0000,0.1482,0.0010,34.283,1.0,urban,0
0.2010,intersection,f_r_en_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_en_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_en_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_en_normal.1,normal,9.9623,-1.3071,22.538,0.0000,-0.6951,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_es_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_es_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_es_normal.0,normal,0.0000,-0.0000,0.000,0.0000,-0.0000,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_es_normal.1,normal,10.4385,-0.7411,30.569,0.0000,-0.4032,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_ew_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_ew_conservative.0,conservative,0.0003,-0.0002,0.000,0.0000,0.0002,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_ew_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2010,intersection,f_r_ew_normal.1,normal,11.6668,-0.7345,14.265,0.0000,-0.3773,0.0044,31.646,1.0,urban,0
0.2010,intersection,f_r_ne_conservative.0,conservative,13.9670,0.0028,100.000,0.0000,-0.0022,0.0003,10.549,1.0,urban,0
0.2010,intersection,f_r_ne_normal.0,normal,12.7722,0.0210,39.358,0.0000,-0.0029,0.0001,10.549,1.0,urban,0
0.2010,intersection,f_r_ne_normal.1,normal,12.1452,-0.3313,207.025,0.0000,-0.1568,0.0038,7.911,1.0,urban,0
0.2010,intersection,f_r_ns_normal.1,normal,12.2350,0.0031,100.000,0.0000,-0.0028,0.0003,7.911,1.0,urban,0
0.2010,intersection,f_r_nw_conservative.0,conservative,12.5565,0.0013,100.000,0.0000,-0.0011,0.0001,10.549,1.0,urban,0
0.2010,intersection,f_r_nw_normal.0,normal,12.5730,-0.0022,15.044,0.0000,-0.0010,0.0000,10.549,1.0,urban,0
0.2010,intersection,f_r_nw_normal.1,normal,11.0100,0.0591,24.138,0.0000,-0.0111,0.0004,7.911,1.0,urban,0
0.2010,intersection,f_r_se_conservative.0,conservative,12.3301,0.0000,100.000,0.0000,-0.0000,0.0000,10.549,1.0,urban,0
0.2010,intersection,f_r_se_normal.0,normal,12.3527,-0.0030,19.259,0.0000,0.0002,0.0000,10.549,1.0,urban,0
0.2010,intersection,f_r_se_normal.1,normal,12.1182,0.0301,19.238,0.0000,-0.0036,0.0002,7.911,1.0,urban,0
0.2010,intersection,f_r_sn_normal.1,normal,12.3507,0.0003,100.000,0.0000,-0.0002,0.0000,7.911,1.0,urban,0
0.2010,intersection,f_r_sw_conservative.0,conservative,7.9751,0.0008,100.000,0.0000,-0.0011,0.0001,10.549,1.0,urban,0
0.2010,intersection,f_r_sw_normal.0,normal,8.2027,-0.0730,8.774,0.0000,-0.0221,0.0006,10.549,1.0,urban,0
0.2010,intersection,f_r_sw_normal.1,normal,11.8601,-0.2381,104.521,0.0000,-0.1069,0.0027,7.911,1.0,urban,0
0.2010,intersection,f_r_we_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_we_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_we_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_we_normal.1,normal,10.6224,-0.0779,18.313,0.0000,-0.0802,0.0005,34.283,1.0,urban,0
0.2010,intersection,f_r_wn_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_wn_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_wn_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_wn_normal.1,normal,10.3897,-0.5508,34.102,0.0000,-0.2940,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_ws_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_ws_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_ws_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2010,intersection,f_r_ws_normal.1,normal,9.7033,-0.2358,42.365,0.0000,-0.1132,0.0017,34.283,1.0,urban,0
0.2680,intersection,ego,ego,15.4383,-0.2358,93.132,0.0000,0.1398,0.0010,34.283,1.0,urban,0
0.2680,intersection,f_r_en_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_en_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_en_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_en_normal.1,normal,9.8715,-1.3548,21.877,0.0000,-0.7167,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_es_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_es_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_es_normal.0,normal,0.0000,-0.0000,0.000,0.0000,-0.0000,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_es_normal.1,normal,10.3870,-0.7691,29.873,0.0000,-0.4199,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_ew_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_ew_conservative.0,conservative,0.0003,-0.0002,0.000,0.0000,0.0002,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_ew_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.2680,intersection,f_r_ew_normal.1,normal,11.6159,-0.7609,14.149,0.0000,-0.3961,0.0045,31.646,1.0,urban,0
0.2680,intersection,f_r_ne_normal.0,normal,12.7736,0.0208,100.000,0.0000,-0.0028,0.0280,7.911,1.0,urban,0
0.2680,intersection,f_r_ne_normal.1,normal,12.1223,-0.3422,207.068,0.0000,-0.1632,0.0039,7.911,1.0,urban,0
0.2680,intersection,f_r_ns_normal.1,normal,12.2352,0.0029,100.000,0.0000,-0.0027,0.0003,7.911,1.0,urban,0
0.2680,intersection,f_r_nw_conservative.0,conservative,12.5566,0.0012,100.000,0.0000,-0.0011,0.0001,10.549,1.0,urban,0
0.2680,intersection,f_r_nw_normal.0,normal,12.5729,-0.0023,15.043,0.0000,-0.0010,0.0000,10.549,1.0,urban,0
0.2680,intersection,f_r_nw_normal.1,normal,11.0140,0.0584,24.220,0.0000,-0.0109,0.0004,7.911,1.0,urban,0
0.2680,intersection,f_r_se_conservative.0,conservative,12.3301,0.0000,100.000,0.0000,-0.0000,0.0000,7.911,1.0,urban,0
0.2680,intersection,f_r_se_normal.0,normal,12.3525,-0.0029,19.258,0.0000,0.0002,0.0000,7.911,1.0,urban,0
0.2680,intersection,f_r_se_normal.1,normal,12.1202,0.0299,19.254,0.0000,-0.0036,0.0002,7.911,1.0,urban,0
0.2680,intersection,f_r_sn_normal.1,normal,12.3507,0.0003,100.000,0.0000,-0.0002,0.0000,7.911,1.0,urban,0
0.2680,intersection,f_r_sw_conservative.0,conservative,7.9752,0.0007,100.000,0.0000,-0.0010,0.0001,10.549,1.0,urban,0
0.2680,intersection,f_r_sw_normal.0,normal,8.1978,-0.0742,8.759,0.0000,-0.0184,0.0006,10.549,1.0,urban,0
0.2680,intersection,f_r_sw_normal.1,normal,11.8436,-0.2455,104.277,0.0000,-0.1111,0.0027,7.911,1.0,urban,0
0.2680,intersection,f_r_we_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_we_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_we_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_we_normal.1,normal,10.6168,-0.0834,18.295,0.0000,-0.0836,0.0006,34.283,1.0,urban,0
0.2680,intersection,f_r_wn_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_wn_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_wn_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_wn_normal.1,normal,10.3514,-0.5712,33.409,0.0000,-0.3066,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_ws_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_ws_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_ws_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.2680,intersection,f_r_ws_normal.1,normal,9.6870,-0.2437,41.716,0.0000,-0.1179,0.0000,34.283,1.0,urban,0
0.3350,intersection,ego,ego,15.4231,-0.2270,92.747,0.0000,0.1318,0.0010,34.283,1.0,urban,0
0.3350,intersection,f_r_en_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_en_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_en_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_en_normal.1,normal,9.7775,-1.4040,21.222,0.0000,-0.7380,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_es_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_es_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_es_normal.0,normal,0.0000,-0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_es_normal.1,normal,10.3335,-0.7982,29.180,0.0000,-0.4373,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_ew_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_ew_conservative.0,conservative,0.0003,-0.0002,0.000,0.0000,0.0002,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_ew_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.3350,intersection,f_r_ew_normal.1,normal,11.5630,-0.7886,14.029,0.0000,-0.4155,0.0047,31.646,1.0,urban,0
0.3350,intersection,f_r_ne_normal.0,normal,12.7918,0.2722,100.000,0.0000,3.7707,0.0266,7.911,1.0,urban,0
0.3350,intersection,f_r_ne_normal.1,normal,12.0986,-0.3535,207.115,0.0000,-0.1698,0.0039,7.911,1.0,urban,0
0.3350,intersection,f_r_ns_normal.1,normal,12.2354,0.0028,100.000,0.0000,-0.0025,0.0003,7.911,1.0,urban,0
0.3350,intersection,f_r_nw_conservative.0,conservative,12.5567,0.0011,100.000,0.0000,-0.0010,0.0001,10.549,1.0,urban,0
0.3350,intersection,f_r_nw_normal.0,normal,12.5727,-0.0023,15.042,0.0000,-0.0009,0.0000,10.549,1.0,urban,0
0.3350,intersection,f_r_nw_normal.1,normal,11.0178,0.0577,24.301,0.0000,-0.0107,0.0003,7.911,1.0,urban,0
0.3350,intersection,f_r_se_conservative.0,conservative,12.3301,0.0000,100.000,0.0000,-0.0000,0.0000,7.911,1.0,urban,0
0.3350,intersection,f_r_se_normal.0,normal,12.3523,-0.0029,19.256,0.0000,0.0002,0.0000,7.911,1.0,urban,0
0.3350,intersection,f_r_se_normal.1,normal,12.1222,0.0297,19.269,0.0000,-0.0036,0.0002,7.911,1.0,urban,0
0.3350,intersection,f_r_sn_normal.1,normal,12.3507,0.0002,100.000,0.0000,-0.0002,0.0000,7.911,1.0,urban,0
0.3350,intersection,f_r_sw_conservative.0,conservative,7.9752,0.0006,100.000,0.0000,-0.0009,0.0001,10.549,1.0,urban,0
0.3350,intersection,f_r_sw_normal.0,normal,8.1927,-0.0752,8.745,0.0000,-0.0150,0.0006,10.549,1.0,urban,0
0.3350,intersection,f_r_sw_normal.1,normal,11.8267,-0.2532,104.033,0.0000,-0.1155,0.0028,7.911,1.0,urban,0
0.3350,intersection,f_r_we_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_we_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_we_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_we_normal.1,normal,10.6108,-0.0893,18.275,0.0000,-0.0872,0.0006,34.283,1.0,urban,0
0.3350,intersection,f_r_wn_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_wn_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_wn_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_wn_normal.1,normal,10.3117,-0.5925,32.718,0.0000,-0.3198,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_ws_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_ws_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_ws_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,34.283,1.0,urban,0
0.3350,intersection,f_r_ws_normal.1,normal,9.6701,-0.2519,41.068,0.0000,-0.1229,0.0000,34.283,1.0,urban,0
0.4020,intersection,ego,ego,15.4084,-0.2188,92.361,0.0000,0.1242,0.0009,34.283,1.0,urban,0
0.4020,intersection,f_r_en_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_en_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_en_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_en_normal.1,normal,9.6800,-1.4546,20.573,0.0000,-0.7589,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_es_aggressive.0,aggressive,0.0000,0.0000,100.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_es_conservative.0,conservative,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_es_normal.0,normal,0.0000,-0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_es_normal.1,normal,10.2780,-0.8286,28.492,0.0000,-0.4552,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_ew_aggressive.0,aggressive,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_ew_conservative.0,conservative,0.0003,-0.0002,0.000,0.0000,0.0002,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_ew_normal.0,normal,0.0000,0.0000,0.000,0.0000,0.0000,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_ew_normal.1,normal,11.5082,-0.8176,13.906,0.0000,-0.4358,0.0000,31.646,1.0,urban,0
0.4020,intersection,f_r_ne_normal.0,normal,12.8092,0.2588,100.000,0.0000,-0.1998,0.0252,7.911,1.0,urban,0
