t,scenario,vehicle_id,vtype,speed,accel,prox,wave,jerk,slip,density,friction,road_type,crashed
0.0670,highway,ego,ego,37.0458,-2.3956,93.064,0.0000,-35.9340,0.0042,6.000,1.0,highway,0
0.0670,highway,f_r_hw_aggressive.1,aggressive,40.0223,-2.2939,71.604,0.0000,-34.4082,0.0037,6.000,1.0,highway,0
0.0670,highway,f_r_hw_conservative.1,conservative,32.8598,1.0405,100.000,0.0000,-0.2008,0.1339,6.000,1.0,highway,0
0.0670,highway,f_r_hw_conservative.2,conservative,29.3888,-0.0069,360.122,0.0000,0.0001,0.0000,6.000,1.0,highway,0
0.0670,highway,f_r_hw_conservative.3,conservative,24.4849,-0.1663,196.101,0.0000,0.0719,0.0004,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.10,normal,31.7674,0.0372,58.783,0.0000,-0.0039,0.0001,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.11,normal,32.3261,-0.0274,65.706,0.0000,0.0077,0.0001,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.12,normal,24.1359,0.0002,166.266,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.13,normal,24.5520,-0.1461,28.299,0.0000,0.0603,0.0004,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.14,normal,27.4984,-0.4380,467.209,0.7504,0.0710,0.0025,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.15,normal,33.6588,-1.6954,309.611,0.0000,0.5588,0.0023,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.16,normal,24.9735,-0.0102,38.209,0.0000,-0.1531,0.0000,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.4,normal,25.4765,0.0004,100.000,0.0000,-0.0002,0.0000,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.5,normal,35.1248,0.0025,100.000,0.0000,-0.0008,0.0002,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.6,normal,35.6390,-0.0096,91.378,0.0000,-0.0014,0.0000,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.7,normal,31.4160,0.0052,153.724,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.8,normal,30.9866,0.0029,274.340,0.0000,0.0078,0.0000,6.000,1.0,highway,0
0.0670,highway,f_r_hw_normal.9,normal,32.2377,0.0146,142.957,0.0000,-0.0072,0.0000,6.000,1.0,highway,0
0.1340,highway,ego,ego,36.8899,-2.3258,92.433,0.0000,1.0467,0.0041,6.000,1.0,highway,0
0.1340,highway,f_r_hw_aggressive.1,aggressive,39.7736,-3.7112,71.186,0.0000,-21.2593,0.0035,6.000,1.0,highway,0
0.1340,highway,f_r_hw_conservative.1,conservative,32.9286,1.0272,100.000,0.0000,-0.1996,0.1315,6.000,1.0,highway,0
0.1340,highway,f_r_hw_conservative.2,conservative,29.3883,-0.0069,359.860,0.0000,0.0001,0.0000,6.000,1.0,highway,0
0.1340,highway,f_r_hw_conservative.3,conservative,24.4741,-0.1617,196.106,0.0000,0.0697,0.0004,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.10,normal,31.7699,0.0369,58.814,0.0000,-0.0039,0.0001,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.11,normal,32.3243,-0.0269,65.669,0.0000,0.0075,0.0001,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.12,normal,24.1359,0.0002,166.814,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.13,normal,24.5425,-0.1422,28.271,0.0000,0.0584,0.0004,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.14,normal,27.4694,-0.4333,467.444,0.8576,0.0696,0.0026,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.15,normal,33.5476,-1.6596,309.333,0.0000,0.5362,0.0023,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.16,normal,24.6720,-4.5000,39.027,0.0000,-67.3469,0.0003,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.4,normal,25.4765,0.0004,100.000,0.0000,-0.0002,0.0000,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.5,normal,35.1250,0.0025,100.000,0.0000,-0.0007,0.0002,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.6,normal,35.6384,-0.0097,91.344,0.0000,-0.0014,0.0000,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.7,normal,31.4164,0.0052,154.007,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.8,normal,30.9868,0.0034,274.470,0.0000,0.0074,0.0000,6.000,1.0,highway,0
0.1340,highway,f_r_hw_normal.9,normal,32.2386,0.0141,142.902,0.0000,-0.0070,0.0000,6.000,1.0,highway,0
0.2010,highway,ego,ego,36.7386,-2.2594,91.810,0.0000,0.9965,0.0040,6.000,1.0,highway,0
0.2010,highway,f_r_hw_aggressive.1,aggressive,39.5378,-3.5196,70.778,0.0000,2.8729,0.0033,6.000,1.0,highway,0
0.2010,highway,f_r_hw_conservative.1,conservative,32.9966,1.0140,100.000,0.0000,-0.1983,0.1292,6.000,1.0,highway,0
0.2010,highway,f_r_hw_conservative.2,conservative,29.3878,-0.0068,359.598,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.2010,highway,f_r_hw_conservative.3,conservative,24.4636,-0.1572,196.110,0.0000,0.0675,0.0004,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.10,normal,31.7723,0.0367,58.846,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.11,normal,32.3225,-0.0264,65.632,0.0000,0.0073,0.0001,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.12,normal,24.1359,0.0002,167.363,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.13,normal,24.5332,-0.1384,28.245,0.0000,0.0566,0.0004,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.14,normal,27.4406,-0.4288,467.682,0.9648,0.0682,0.0026,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.15,normal,33.4387,-1.6253,309.061,0.0000,0.5148,0.0023,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.16,normal,24.4741,-2.9534,39.849,0.0000,23.1997,0.0005,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.4,normal,25.4766,0.0004,100.000,0.0000,-0.0002,0.0000,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.5,normal,35.1252,0.0024,100.000,0.0000,-0.0007,0.0002,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.6,normal,35.6377,-0.0097,91.309,0.0000,-0.0013,0.0000,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.7,normal,31.4167,0.0052,154.289,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.8,normal,30.9871,0.0038,274.605,0.0000,0.0070,0.0000,6.000,1.0,highway,0
0.2010,highway,f_r_hw_normal.9,normal,32.2395,0.0137,142.847,0.0000,-0.0069,0.0000,6.000,1.0,highway,0
0.2680,highway,ego,ego,36.5914,-2.1961,91.195,0.0000,0.9493,0.0039,6.000,1.0,highway,0
0.2680,highway,f_r_hw_aggressive.1,aggressive,39.3137,-3.3449,70.377,0.0000,2.6210,0.0031,6.000,1.0,highway,0
0.2680,highway,f_r_hw_conservative.1,conservative,33.0636,1.0008,100.000,0.0000,-0.1969,0.1269,6.000,1.0,highway,0
0.2680,highway,f_r_hw_conservative.2,conservative,29.3874,-0.0068,359.336,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.2680,highway,f_r_hw_conservative.3,conservative,24.4533,-0.1528,196.115,0.0000,0.0654,0.0003,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.10,normal,31.7748,0.0364,58.877,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.11,normal,32.3208,-0.0260,65.595,0.0000,0.0071,0.0001,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.12,normal,24.1359,0.0002,167.911,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.13,normal,24.5242,-0.1348,28.219,0.0000,0.0549,0.0004,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.14,normal,27.4122,-0.4243,467.922,1.0720,0.0668,0.0026,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.15,normal,33.3320,-1.5924,308.797,0.0000,0.4944,0.0024,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.16,normal,24.4636,-0.1572,40.662,0.0000,41.9428,0.0005,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.4,normal,25.4766,0.0004,100.000,0.0000,-0.0002,0.0000,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.5,normal,35.1253,0.0024,100.000,0.0000,-0.0007,0.0002,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.6,normal,35.6371,-0.0098,91.275,0.0000,-0.0013,0.0000,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.7,normal,31.4171,0.0051,154.572,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.8,normal,30.9874,0.0043,274.744,0.0000,0.0067,0.0000,6.000,1.0,highway,0
0.2680,highway,f_r_hw_normal.9,normal,32.2404,0.0132,142.792,0.0000,-0.0067,0.0000,6.000,1.0,highway,0
0.3350,highway,ego,ego,36.4483,-2.1358,90.588,0.0000,0.9050,0.0038,6.000,1.0,highway,0
0.3350,highway,f_r_hw_aggressive.1,aggressive,39.1003,-3.1850,69.984,0.0000,2.3987,0.0029,6.000,1.0,highway,0
0.3350,highway,f_r_hw_conservative.1,conservative,33.1298,0.9878,100.000,0.0000,-0.1956,0.1247,6.000,1.0,highway,0
0.3350,highway,f_r_hw_conservative.2,conservative,29.3869,-0.0068,359.074,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.3350,highway,f_r_hw_conservative.3,conservative,24.4434,-0.1486,196.120,0.0000,0.0634,0.0003,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.10,normal,31.7772,0.0361,58.908,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.11,normal,32.3191,-0.0255,65.559,0.0000,0.0069,0.0001,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.12,normal,24.1359,0.0002,168.460,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.13,normal,24.5154,-0.1312,28.193,0.0000,0.0532,0.0003,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.14,normal,27.3841,-0.4200,468.163,1.1792,0.0654,0.0026,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.15,normal,33.2274,-1.5607,308.540,0.0000,0.4751,0.0024,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.16,normal,24.4533,-0.1528,41.465,0.0000,0.0654,0.0006,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.4,normal,25.4766,0.0004,100.000,0.0000,-0.0001,0.0000,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.5,normal,35.1255,0.0023,100.000,0.0000,-0.0007,0.0002,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.6,normal,35.6364,-0.0099,91.241,0.0000,-0.0013,0.0000,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.7,normal,31.4174,0.0051,154.855,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.8,normal,30.9877,0.0047,274.887,0.0000,0.0063,0.0000,6.000,1.0,highway,0
0.3350,highway,f_r_hw_normal.9,normal,32.2413,0.0128,142.736,0.0000,-0.0066,0.0000,6.000,1.0,highway,0
0.4020,highway,ego,ego,36.3091,-2.0782,89.988,0.0000,0.8633,0.0037,6.000,1.0,highway,0
0.4020,highway,f_r_hw_aggressive.1,aggressive,38.8968,-3.0382,69.597,0.0000,2.2017,0.0027,6.000,1.0,highway,0
0.4020,highway,f_r_hw_conservative.1,conservative,33.1951,0.9748,100.000,0.0000,-0.1942,0.1224,6.000,1.0,highway,0
0.4020,highway,f_r_hw_conservative.2,conservative,29.3865,-0.0068,358.812,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.4020,highway,f_r_hw_conservative.3,conservative,24.4337,-0.1445,196.125,0.0000,0.0615,0.0003,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.10,normal,31.7796,0.0359,58.939,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.11,normal,32.3174,-0.0250,65.523,0.0000,0.0067,0.0001,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.12,normal,24.1359,0.0002,169.008,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.13,normal,24.5068,-0.1278,28.168,0.0000,0.0516,0.0003,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.14,normal,27.3562,-0.4157,468.406,1.2864,0.0641,0.0026,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.15,normal,33.1249,-1.5302,308.289,0.0000,0.4568,0.0025,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.16,normal,24.4434,-0.1486,42.260,0.0000,0.0634,0.0006,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.4,normal,25.4766,0.0003,100.000,0.0000,-0.0001,0.0000,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.5,normal,35.1256,0.0023,100.000,0.0000,-0.0007,0.0002,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.6,normal,35.6357,-0.0100,91.206,0.0000,-0.0012,0.0000,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.7,normal,31.4178,0.0050,155.137,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.8,normal,30.9880,0.0051,275.035,0.0000,0.0060,0.0000,6.000,1.0,highway,0
0.4020,highway,f_r_hw_normal.9,normal,32.2421,0.0124,142.681,0.0000,-0.0064,0.0000,6.000,1.0,highway,0
0.4690,highway,ego,ego,36.1735,-2.0233,89.395,0.0000,0.8240,0.0037,6.000,1.0,highway,0
0.4690,highway,f_r_hw_aggressive.1,aggressive,38.7023,-2.9031,69.216,0.0000,2.0264,0.0025,6.000,1.0,highway,0
0.4690,highway,f_r_hw_conservative.1,conservative,33.2596,0.9620,100.000,0.0000,-0.1928,0.1203,6.000,1.0,highway,0
0.4690,highway,f_r_hw_conservative.2,conservative,29.3860,-0.0068,358.550,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.4690,highway,f_r_hw_conservative.3,conservative,24.4243,-0.1405,196.130,0.0000,0.0596,0.0003,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.10,normal,31.7820,0.0356,58.970,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.11,normal,32.3158,-0.0246,65.487,0.0000,0.0066,0.0001,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.12,normal,24.1360,0.0002,169.556,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.13,normal,24.4985,-0.1244,28.144,0.0000,0.0500,0.0003,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.14,normal,27.3286,-0.4115,468.652,1.3936,0.0629,0.0027,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.15,normal,33.0243,-1.5009,308.045,0.0000,0.4394,0.0025,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.16,normal,24.4337,-0.1445,43.047,0.0000,0.0615,0.0006,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.4,normal,25.4767,0.0003,100.000,0.0000,-0.0001,0.0000,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.5,normal,35.1258,0.0022,100.000,0.0000,-0.0007,0.0002,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.6,normal,35.6351,-0.0101,91.172,0.0000,-0.0012,0.0000,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.7,normal,31.4181,0.0050,155.420,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.8,normal,30.9884,0.0055,275.187,0.0000,0.0056,0.0000,6.000,1.0,highway,0
0.4690,highway,f_r_hw_normal.9,normal,32.2429,0.0119,142.626,0.0000,-0.0063,0.0000,6.000,1.0,highway,0
0.5360,highway,ego,ego,36.0415,-1.9708,88.809,0.0000,0.7869,0.0036,6.000,1.0,highway,0
0.5360,highway,f_r_hw_aggressive.1,aggressive,38.5161,-2.7785,68.842,0.0000,1.8697,0.0024,6.000,1.0,highway,0
0.5360,highway,f_r_hw_conservative.1,conservative,33.3232,0.9492,100.000,0.0000,-0.1914,0.1181,6.000,1.0,highway,0
0.5360,highway,f_r_hw_conservative.2,conservative,29.3856,-0.0068,358.288,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.5360,highway,f_r_hw_conservative.3,conservative,24.4151,-0.1366,196.135,0.0000,0.0578,0.0003,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.10,normal,31.7844,0.0353,59.001,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.11,normal,32.3141,-0.0242,65.452,0.0000,0.0064,0.0000,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.12,normal,24.1360,0.0002,170.104,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.13,normal,24.4904,-0.1212,28.120,0.0000,0.0485,0.0003,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.14,normal,27.3014,-0.4074,468.899,1.5008,0.0616,0.0027,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.15,normal,32.9257,-1.4727,307.808,0.0000,0.4228,0.0026,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.16,normal,24.4243,-0.1405,43.825,0.0000,0.0596,0.0006,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.4,normal,25.4767,0.0003,100.000,0.0000,-0.0001,0.0000,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.5,normal,35.1259,0.0022,100.000,0.0000,-0.0007,0.0002,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.6,normal,35.6344,-0.0102,91.138,0.0000,-0.0012,0.0000,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.7,normal,31.4184,0.0049,155.702,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.8,normal,30.9888,0.0058,275.344,0.0000,0.0053,0.0000,6.000,1.0,highway,0
0.5360,highway,f_r_hw_normal.9,normal,32.2437,0.0115,142.571,0.0000,-0.0061,0.0000,6.000,1.0,highway,0
0.6030,highway,ego,ego,35.9128,-1.9207,564.878,0.0000,0.7519,0.0006,6.000,1.0,highway,0
0.6030,highway,f_r_hw_aggressive.1,aggressive,38.3377,-2.6632,68.473,0.0000,1.7291,0.0022,6.000,1.0,highway,0
0.6030,highway,f_r_hw_conservative.1,conservative,33.3859,0.9366,100.000,0.0000,-0.1899,0.1160,6.000,1.0,highway,0
0.6030,highway,f_r_hw_conservative.2,conservative,29.3851,-0.0068,358.027,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.6030,highway,f_r_hw_conservative.3,conservative,24.4062,-0.1329,137.236,0.0000,0.0560,0.0004,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.10,normal,31.7867,0.0351,59.031,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.11,normal,32.3125,-0.0238,65.417,0.0000,0.0062,0.0000,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.12,normal,24.1360,0.0002,170.652,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.13,normal,24.4825,-0.1181,28.097,0.0000,0.0470,0.0003,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.14,normal,27.2743,-0.4034,51.404,1.5008,0.0604,0.0010,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.15,normal,32.8288,-1.4456,307.578,0.0000,0.4071,0.0026,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.16,normal,24.4151,-0.1366,44.596,0.0000,0.0578,0.0006,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.4,normal,25.4767,0.0003,100.000,0.0000,-0.0001,0.0000,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.5,normal,35.1261,0.0021,100.000,0.0000,-0.0006,0.0002,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.6,normal,35.6337,-0.0102,91.104,0.0000,-0.0011,0.0000,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.7,normal,31.4187,0.0049,155.985,0.0000,-0.0007,0.0000,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.8,normal,30.9892,0.0062,275.504,0.0000,0.0050,0.0000,6.000,1.0,highway,0
0.6030,highway,f_r_hw_normal.9,normal,32.2444,0.0111,142.515,0.0000,-0.0060,0.0000,6.000,1.0,highway,0
0.6700,highway,ego,ego,35.7873,-1.8728,564.557,0.0000,0.7189,0.0006,6.000,1.0,highway,0
0.6700,highway,f_r_hw_aggressive.1,aggressive,38.1664,-2.5564,68.109,0.0000,1.6025,0.0021,6.000,1.0,highway,0
0.6700,highway,f_r_hw_conservative.1,conservative,33.4478,0.9240,100.000,0.0000,-0.1885,0.1140,6.000,1.0,highway,0
0.6700,highway,f_r_hw_conservative.2,conservative,29.3846,-0.0068,357.765,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.6700,highway,f_r_hw_conservative.3,conservative,24.3976,-0.1293,137.427,0.0000,0.0543,0.0003,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.10,normal,31.7890,0.0348,59.062,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.11,normal,32.3110,-0.0234,65.382,0.0000,0.0061,0.0000,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.12,normal,24.1360,0.0002,171.199,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.13,normal,24.4748,-0.1150,28.074,0.0000,0.0456,0.0003,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.14,normal,27.2476,-0.3994,51.218,1.5008,0.0592,0.0010,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.15,normal,32.7337,-1.4195,307.353,0.0000,0.3921,0.0026,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.16,normal,24.4062,-0.1329,45.358,0.0000,0.0560,0.0006,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.4,normal,25.4767,0.0003,100.000,0.0000,-0.0001,0.0000,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.5,normal,35.1262,0.0021,100.000,0.0000,-0.0006,0.0002,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.6,normal,35.6330,-0.0103,91.070,0.0000,-0.0011,0.0000,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.7,normal,31.4191,0.0048,156.267,0.0000,-0.0006,0.0000,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.8,normal,30.9896,0.0065,275.669,0.0000,0.0047,0.0000,6.000,1.0,highway,0
0.6700,highway,f_r_hw_normal.9,normal,32.2451,0.0107,142.460,0.0000,-0.0059,0.0000,6.000,1.0,highway,0
0.7370,highway,ego,ego,35.6649,-1.8269,564.244,0.0000,0.6876,0.0007,6.000,1.0,highway,0
0.7370,highway,f_r_hw_aggressive.1,aggressive,38.0018,-2.4572,67.750,0.0000,1.4881,0.0020,6.000,1.0,highway,0
0.7370,highway,f_r_hw_conservative.1,conservative,33.5089,0.9115,100.000,0.0000,-0.1870,0.1119,6.000,1.0,highway,0
0.7370,highway,f_r_hw_conservative.2,conservative,29.3842,-0.0068,357.503,0.0000,0.0000,0.0000,6.000,1.0,highway,0
0.7370,highway,f_r_hw_conservative.3,conservative,24.3891,-0.1258,137.616,0.0000,0.0526,0.0003,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.10,normal,31.7914,0.0345,59.092,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.11,normal,32.3094,-0.0230,65.347,0.0000,0.0059,0.0000,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.12,normal,24.1360,0.0002,171.747,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.13,normal,24.4673,-0.1121,28.052,0.0000,0.0442,0.0003,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.14,normal,27.2211,-0.3955,51.034,1.5008,0.0581,0.0010,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.15,normal,32.6403,-1.3943,307.135,0.0000,0.3778,0.0027,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.16,normal,24.3976,-0.1293,46.113,0.0000,0.0543,0.0006,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.4,normal,25.4767,0.0003,100.000,0.0000,-0.0001,0.0000,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.5,normal,35.1264,0.0021,100.000,0.0000,-0.0006,0.0002,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.6,normal,35.6323,-0.0104,91.036,0.0000,-0.0011,0.0000,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.7,normal,31.4194,0.0048,156.549,0.0000,-0.0006,0.0000,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.8,normal,30.9901,0.0068,275.838,0.0000,0.0044,0.0000,6.000,1.0,highway,0
0.7370,highway,f_r_hw_normal.9,normal,32.2458,0.0104,142.405,0.0000,-0.0057,0.0000,6.000,1.0,highway,0
0.8040,highway,ego,ego,35.5455,-1.7831,563.938,0.0000,0.6580,0.0008,6.000,1.0,highway,0
0.8040,highway,f_r_hw_aggressive.1,aggressive,37.8433,-2.3649,67.395,0.0000,1.3845,0.0019,6.000,1.0,highway,0
0.8040,highway,f_r_hw_conservative.1,conservative,33.5692,0.8992,100.000,0.0000,-0.1855,0.1099,6.000,1.0,highway,0
0.8040,highway,f_r_hw_conservative.2,conservative,29.3837,-0.0068,357.241,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.8040,highway,f_r_hw_conservative.3,conservative,24.3809,-0.1224,137.805,0.0000,0.0510,0.0003,6.000,1.0,highway,0
0.8040,highway,f_r_hw_normal.10,normal,31.7937,0.0343,59.123,0.0000,-0.0040,0.0001,6.000,1.0,highway,0
0.8040,highway,f_r_hw_normal.11,normal,32.3079,-0.0226,65.312,0.0000,0.0058,0.0000,6.000,1.0,highway,0
0.8040,highway,f_r_hw_normal.12,normal,24.1360,0.0002,172.294,0.0000,-0.0000,0.0000,6.000,1.0,highway,0
0.8040,highway,f_r_hw_normal.13,normal,24.4599,-0.1092,28.031,0.0000,0.0429,0.0003,6.000,1.0,highway,0
0.8040,highway,f_r_hw_normal.14,normal,27.1948,-0.3917,50.851,1.5008,0.0570,0.0010,6.000,1.0,highway,0
0.8040,highway,f_r_hw_normal.15,normal,32.5485,-1.3700,306.923,0.0000,0.3642,0.0027,6.000,1.0,highway,0
0.8040,highway,f_r_hw_normal.16,normal,24.3891,-0.1258,46.861,0.0000,0.0526,0.0006,6.000,1.0,highway,0
0.8040,highway,f_r_hw_normal.4,normal,25.4768,0.0003,100.000,0.0000,-0.0001,0.0000,6.000,1.0,highway,0
